idx,tag
e5fdc7150f543cded446568c171b077c,architecture
e5fdc7150f543cded446568c171b077c,cities
e5fdc7150f543cded446568c171b077c,design
e5fdc7150f543cded446568c171b077c,transportation
e5fdc7150f543cded446568c171b077c,infrastructure
7f33334c1ee3154caa725c0613c32e93,TED
7f33334c1ee3154caa725c0613c32e93,talks
7f33334c1ee3154caa725c0613c32e93,Debate
7f33334c1ee3154caa725c0613c32e93,business
7f33334c1ee3154caa725c0613c32e93,social change
7f33334c1ee3154caa725c0613c32e93,markets
03b1a9b0b6ee5b5db22070d9c352f1dd,TED
03b1a9b0b6ee5b5db22070d9c352f1dd,talks
03b1a9b0b6ee5b5db22070d9c352f1dd,big problems
03b1a9b0b6ee5b5db22070d9c352f1dd,business
03b1a9b0b6ee5b5db22070d9c352f1dd,social change
03b1a9b0b6ee5b5db22070d9c352f1dd,Debate
e119f9a7ab19a3256ee22f8645ddc3ae,TED
e119f9a7ab19a3256ee22f8645ddc3ae,talks
e119f9a7ab19a3256ee22f8645ddc3ae,NASA
e119f9a7ab19a3256ee22f8645ddc3ae,astronomy
e119f9a7ab19a3256ee22f8645ddc3ae,space
e119f9a7ab19a3256ee22f8645ddc3ae,technology
5fdb02c8da98fc41daef7425aee74957,TED
5fdb02c8da98fc41daef7425aee74957,talks
5fdb02c8da98fc41daef7425aee74957,photography
5fdb02c8da98fc41daef7425aee74957,science
5fdb02c8da98fc41daef7425aee74957,science and art
5fdb02c8da98fc41daef7425aee74957,microbiology
5fdb02c8da98fc41daef7425aee74957,nanoscale
5fdb02c8da98fc41daef7425aee74957,physics
5fdb02c8da98fc41daef7425aee74957,creativity
5fdb02c8da98fc41daef7425aee74957,sound
5fdb02c8da98fc41daef7425aee74957,demo
5fdb02c8da98fc41daef7425aee74957,film
5fdb02c8da98fc41daef7425aee74957,beauty
5fdb02c8da98fc41daef7425aee74957,art
fd5eb32bf7ae427610b7c0890a86819f,TED
fd5eb32bf7ae427610b7c0890a86819f,talks
fd5eb32bf7ae427610b7c0890a86819f,algorithm
fd5eb32bf7ae427610b7c0890a86819f,culture
fd5eb32bf7ae427610b7c0890a86819f,data
fd5eb32bf7ae427610b7c0890a86819f,love
fd5eb32bf7ae427610b7c0890a86819f,technology
e0c89d61054f04816b3233ab456e615b,TED
e0c89d61054f04816b3233ab456e615b,talks
e0c89d61054f04816b3233ab456e615b,history
e0c89d61054f04816b3233ab456e615b,science
e0c89d61054f04816b3233ab456e615b,TED-Ed
e0c89d61054f04816b3233ab456e615b,geology
e0c89d61054f04816b3233ab456e615b,animation
e0c89d61054f04816b3233ab456e615b,medical research
e0c89d61054f04816b3233ab456e615b,human body
e0c89d61054f04816b3233ab456e615b,ancient world
e0c89d61054f04816b3233ab456e615b,evolution
e0c89d61054f04816b3233ab456e615b,paleontology
411ba7105680c9c5fffbba0d5a486b7c,TED
411ba7105680c9c5fffbba0d5a486b7c,talks
411ba7105680c9c5fffbba0d5a486b7c,death
411ba7105680c9c5fffbba0d5a486b7c,world cultures
f006f80eba454ec9c37ef6daa2156aae,TED
f006f80eba454ec9c37ef6daa2156aae,talks
f006f80eba454ec9c37ef6daa2156aae,history
f006f80eba454ec9c37ef6daa2156aae,world cultures
f006f80eba454ec9c37ef6daa2156aae,culture
f006f80eba454ec9c37ef6daa2156aae,performance art
f006f80eba454ec9c37ef6daa2156aae,performance
f006f80eba454ec9c37ef6daa2156aae,dance
f006f80eba454ec9c37ef6daa2156aae,Asia
f006f80eba454ec9c37ef6daa2156aae,theater
f006f80eba454ec9c37ef6daa2156aae,TED-Ed
f006f80eba454ec9c37ef6daa2156aae,animation
cfe89497339be1882251e663241a6ab3,TED
cfe89497339be1882251e663241a6ab3,talks
cfe89497339be1882251e663241a6ab3,ancient world
cfe89497339be1882251e663241a6ab3,entertainment
cfe89497339be1882251e663241a6ab3,history
cfe89497339be1882251e663241a6ab3,storytelling
cfe89497339be1882251e663241a6ab3,war
53dcd2f7c437da5ccb89999043107697,TED
53dcd2f7c437da5ccb89999043107697,talks
53dcd2f7c437da5ccb89999043107697,TEDx
53dcd2f7c437da5ccb89999043107697,depression
53dcd2f7c437da5ccb89999043107697,mental health
53dcd2f7c437da5ccb89999043107697,suicide
53dcd2f7c437da5ccb89999043107697,youth
8cca60d02c36bc834e88553083db3cf3,TED
8cca60d02c36bc834e88553083db3cf3,talks
8cca60d02c36bc834e88553083db3cf3,TED-Ed
8cca60d02c36bc834e88553083db3cf3,language
8cca60d02c36bc834e88553083db3cf3,literature
8cca60d02c36bc834e88553083db3cf3,animation
8cca60d02c36bc834e88553083db3cf3,books
8cca60d02c36bc834e88553083db3cf3,television
8cca60d02c36bc834e88553083db3cf3,book
8cca60d02c36bc834e88553083db3cf3,grammar
8cca60d02c36bc834e88553083db3cf3,speech
8cca60d02c36bc834e88553083db3cf3,movies
8cca60d02c36bc834e88553083db3cf3,invention
920822ac6de3232ec0ff66a1ea5715cf,TED
920822ac6de3232ec0ff66a1ea5715cf,talks
920822ac6de3232ec0ff66a1ea5715cf,culture
920822ac6de3232ec0ff66a1ea5715cf,education
1840ca04c49eb8f714614c960425891c,TED
1840ca04c49eb8f714614c960425891c,talks
1840ca04c49eb8f714614c960425891c,TEDx
1840ca04c49eb8f714614c960425891c,global issues
1840ca04c49eb8f714614c960425891c,government
1840ca04c49eb8f714614c960425891c,philosophy
1840ca04c49eb8f714614c960425891c,trust
8084d1ff3d50ef44f02af0d094258fff,TED
8084d1ff3d50ef44f02af0d094258fff,talks
8084d1ff3d50ef44f02af0d094258fff,education
8084d1ff3d50ef44f02af0d094258fff,humor
8084d1ff3d50ef44f02af0d094258fff,neuroscience
8084d1ff3d50ef44f02af0d094258fff,science
8084d1ff3d50ef44f02af0d094258fff,mind
8084d1ff3d50ef44f02af0d094258fff,curiosity
8084d1ff3d50ef44f02af0d094258fff,teaching
690f70ed3b0f08a22537849c99f4c366,TED
690f70ed3b0f08a22537849c99f4c366,talks
690f70ed3b0f08a22537849c99f4c366,TED-Ed
690f70ed3b0f08a22537849c99f4c366,animation
690f70ed3b0f08a22537849c99f4c366,biology
690f70ed3b0f08a22537849c99f4c366,sex
690f70ed3b0f08a22537849c99f4c366,human body
690f70ed3b0f08a22537849c99f4c366,animals
690f70ed3b0f08a22537849c99f4c366,genetics
690f70ed3b0f08a22537849c99f4c366,physics
690f70ed3b0f08a22537849c99f4c366,physiology
690f70ed3b0f08a22537849c99f4c366,natural resources
690f70ed3b0f08a22537849c99f4c366,nature
690f70ed3b0f08a22537849c99f4c366,marine biology
690f70ed3b0f08a22537849c99f4c366,oceans
26fb0e648b40376ae9a17e2a9d3676a1,TED
26fb0e648b40376ae9a17e2a9d3676a1,talks
26fb0e648b40376ae9a17e2a9d3676a1,memory
26fb0e648b40376ae9a17e2a9d3676a1,psychology
26fb0e648b40376ae9a17e2a9d3676a1,science
26fb0e648b40376ae9a17e2a9d3676a1,crime
26fb0e648b40376ae9a17e2a9d3676a1,mind
26fb0e648b40376ae9a17e2a9d3676a1,cognitive science
26fb0e648b40376ae9a17e2a9d3676a1,sight
26fb0e648b40376ae9a17e2a9d3676a1,brain
26fb0e648b40376ae9a17e2a9d3676a1,neuroscience
26fb0e648b40376ae9a17e2a9d3676a1,bioethics
26fb0e648b40376ae9a17e2a9d3676a1,medical research
26fb0e648b40376ae9a17e2a9d3676a1,mental health
26fb0e648b40376ae9a17e2a9d3676a1,morality
c3710fb4112edbb192351cde6cb643d5,TED
c3710fb4112edbb192351cde6cb643d5,talks
c3710fb4112edbb192351cde6cb643d5,cities
c3710fb4112edbb192351cde6cb643d5,global issues
c3710fb4112edbb192351cde6cb643d5,politics
3cf4fc20425e404b801c8290c78baafc,TED
3cf4fc20425e404b801c8290c78baafc,talks
3cf4fc20425e404b801c8290c78baafc,TED-Ed
3cf4fc20425e404b801c8290c78baafc,science
3cf4fc20425e404b801c8290c78baafc,animation
3cf4fc20425e404b801c8290c78baafc,sight
3cf4fc20425e404b801c8290c78baafc,human body
3cf4fc20425e404b801c8290c78baafc,physiology
c5b29c38d9d3a832cce0727c98fd99be,TED
c5b29c38d9d3a832cce0727c98fd99be,talks
c5b29c38d9d3a832cce0727c98fd99be,food
c5b29c38d9d3a832cce0727c98fd99be,global issues
c5b29c38d9d3a832cce0727c98fd99be,science
c5b29c38d9d3a832cce0727c98fd99be,sustainability
c5b29c38d9d3a832cce0727c98fd99be,fashion
c5b29c38d9d3a832cce0727c98fd99be,conservation
c5b29c38d9d3a832cce0727c98fd99be,environment
c5b29c38d9d3a832cce0727c98fd99be,agriculture
c5b29c38d9d3a832cce0727c98fd99be,synthetic biology
c5b29c38d9d3a832cce0727c98fd99be,social change
c5b29c38d9d3a832cce0727c98fd99be,molecular biology
c5b29c38d9d3a832cce0727c98fd99be,future
c5b29c38d9d3a832cce0727c98fd99be,animals
c5b29c38d9d3a832cce0727c98fd99be,activism
c5b29c38d9d3a832cce0727c98fd99be,innovation
c5b29c38d9d3a832cce0727c98fd99be,medical research
c5b29c38d9d3a832cce0727c98fd99be,materials
c5b29c38d9d3a832cce0727c98fd99be,bioethics
1c306e0a708b615ce80cbe99e3aa2136,TED
1c306e0a708b615ce80cbe99e3aa2136,talks
1c306e0a708b615ce80cbe99e3aa2136,TED Fellows
1c306e0a708b615ce80cbe99e3aa2136,algorithm
1c306e0a708b615ce80cbe99e3aa2136,complexity
1c306e0a708b615ce80cbe99e3aa2136,data
1c306e0a708b615ce80cbe99e3aa2136,technology
04481a1a836b3e2a6cc547313ce48a5b,TED
04481a1a836b3e2a6cc547313ce48a5b,talks
04481a1a836b3e2a6cc547313ce48a5b,bees
04481a1a836b3e2a6cc547313ce48a5b,biodiversity
04481a1a836b3e2a6cc547313ce48a5b,food
04481a1a836b3e2a6cc547313ce48a5b,garden
04481a1a836b3e2a6cc547313ce48a5b,insects
04481a1a836b3e2a6cc547313ce48a5b,science
04481a1a836b3e2a6cc547313ce48a5b,ecology
04481a1a836b3e2a6cc547313ce48a5b,plants
04481a1a836b3e2a6cc547313ce48a5b,agriculture
04481a1a836b3e2a6cc547313ce48a5b,history
04481a1a836b3e2a6cc547313ce48a5b,pollution
04481a1a836b3e2a6cc547313ce48a5b,climate change
04481a1a836b3e2a6cc547313ce48a5b,big problems
04481a1a836b3e2a6cc547313ce48a5b,animals
04481a1a836b3e2a6cc547313ce48a5b,environment
04481a1a836b3e2a6cc547313ce48a5b,conservation
04481a1a836b3e2a6cc547313ce48a5b,green
04481a1a836b3e2a6cc547313ce48a5b,sustainability
04481a1a836b3e2a6cc547313ce48a5b,botany
22584226086e04f3b1a2220d1d7cdf0e,TED
22584226086e04f3b1a2220d1d7cdf0e,talks
22584226086e04f3b1a2220d1d7cdf0e,crime
22584226086e04f3b1a2220d1d7cdf0e,finance
22584226086e04f3b1a2220d1d7cdf0e,technology
6c473ff035a55ee12eedf9751d2314bc,TED
6c473ff035a55ee12eedf9751d2314bc,talks
6c473ff035a55ee12eedf9751d2314bc,crime
6c473ff035a55ee12eedf9751d2314bc,entertainment
fc6e5cb12b8e9e5eb2e2acca06d315a3,TED
fc6e5cb12b8e9e5eb2e2acca06d315a3,talks
fc6e5cb12b8e9e5eb2e2acca06d315a3,history
fc6e5cb12b8e9e5eb2e2acca06d315a3,sociology
fc6e5cb12b8e9e5eb2e2acca06d315a3,urban
fc6e5cb12b8e9e5eb2e2acca06d315a3,agriculture
fc6e5cb12b8e9e5eb2e2acca06d315a3,TED-Ed
fc6e5cb12b8e9e5eb2e2acca06d315a3,urban planning
fc6e5cb12b8e9e5eb2e2acca06d315a3,cities
fc6e5cb12b8e9e5eb2e2acca06d315a3,population
fc6e5cb12b8e9e5eb2e2acca06d315a3,climate change
fc6e5cb12b8e9e5eb2e2acca06d315a3,education
fc6e5cb12b8e9e5eb2e2acca06d315a3,animation
f71f395dadd57ac71bf213cd4071e9da,TED
f71f395dadd57ac71bf213cd4071e9da,talks
f71f395dadd57ac71bf213cd4071e9da,big problems
f71f395dadd57ac71bf213cd4071e9da,disease
f71f395dadd57ac71bf213cd4071e9da,global issues
f71f395dadd57ac71bf213cd4071e9da,history
f71f395dadd57ac71bf213cd4071e9da,insects
a9bd1b3318df636f2c570c0d9bf78c16,TED
a9bd1b3318df636f2c570c0d9bf78c16,talks
a9bd1b3318df636f2c570c0d9bf78c16,TEDx
a9bd1b3318df636f2c570c0d9bf78c16,choice
a9bd1b3318df636f2c570c0d9bf78c16,design
a9bd1b3318df636f2c570c0d9bf78c16,disability
a9bd1b3318df636f2c570c0d9bf78c16,sight
a9bd1b3318df636f2c570c0d9bf78c16,technology
a9bd1b3318df636f2c570c0d9bf78c16,books
a9bd1b3318df636f2c570c0d9bf78c16,blindness
0ee907c697ac8b653feecc13d3bf7f65,TED
0ee907c697ac8b653feecc13d3bf7f65,talks
0ee907c697ac8b653feecc13d3bf7f65,animation
0ee907c697ac8b653feecc13d3bf7f65,medicine
0ee907c697ac8b653feecc13d3bf7f65,TED-Ed
0ee907c697ac8b653feecc13d3bf7f65,medical research
0ee907c697ac8b653feecc13d3bf7f65,DNA
0ee907c697ac8b653feecc13d3bf7f65,education
0ee907c697ac8b653feecc13d3bf7f65,human body
0ee907c697ac8b653feecc13d3bf7f65,technology
4ec7ec01ae6f31026e10adbb46e4667b,TED
4ec7ec01ae6f31026e10adbb46e4667b,talks
4ec7ec01ae6f31026e10adbb46e4667b,collaboration
4ec7ec01ae6f31026e10adbb46e4667b,design
4ec7ec01ae6f31026e10adbb46e4667b,museums
8a1bbcf7cabc64e8540307118dd5e78f,TED
8a1bbcf7cabc64e8540307118dd5e78f,talks
8a1bbcf7cabc64e8540307118dd5e78f,philosophy
8a1bbcf7cabc64e8540307118dd5e78f,love
8a1bbcf7cabc64e8540307118dd5e78f,animation
8a1bbcf7cabc64e8540307118dd5e78f,TED-Ed
8a1bbcf7cabc64e8540307118dd5e78f,brain
8a1bbcf7cabc64e8540307118dd5e78f,evolution
8a1bbcf7cabc64e8540307118dd5e78f,emotions
8a1bbcf7cabc64e8540307118dd5e78f,relationships
8a1bbcf7cabc64e8540307118dd5e78f,evolutionary psychology
8a1bbcf7cabc64e8540307118dd5e78f,science
715d8dfa38ec5d9e359f466f3092eab7,TED
715d8dfa38ec5d9e359f466f3092eab7,talks
715d8dfa38ec5d9e359f466f3092eab7,animals
715d8dfa38ec5d9e359f466f3092eab7,biodiversity
715d8dfa38ec5d9e359f466f3092eab7,deextinction
715d8dfa38ec5d9e359f466f3092eab7,science
715d8dfa38ec5d9e359f466f3092eab7,ecology
715d8dfa38ec5d9e359f466f3092eab7,environment
715d8dfa38ec5d9e359f466f3092eab7,activism
715d8dfa38ec5d9e359f466f3092eab7,oceans
715d8dfa38ec5d9e359f466f3092eab7,community
715d8dfa38ec5d9e359f466f3092eab7,climate change
715d8dfa38ec5d9e359f466f3092eab7,sustainability
715d8dfa38ec5d9e359f466f3092eab7,conservation
c24b354bbe4271e53eed7fd766e7b60c,TED
c24b354bbe4271e53eed7fd766e7b60c,talks
c24b354bbe4271e53eed7fd766e7b60c,creativity
c24b354bbe4271e53eed7fd766e7b60c,design
c24b354bbe4271e53eed7fd766e7b60c,art
c24b354bbe4271e53eed7fd766e7b60c,painting
c24b354bbe4271e53eed7fd766e7b60c,photography
d8ea820189eb446153d26b5b64cc8e2b,TED
d8ea820189eb446153d26b5b64cc8e2b,talks
d8ea820189eb446153d26b5b64cc8e2b,business
d8ea820189eb446153d26b5b64cc8e2b,economics
d8ea820189eb446153d26b5b64cc8e2b,global issues
d8ea820189eb446153d26b5b64cc8e2b,inequality
d8ea820189eb446153d26b5b64cc8e2b,money
c6f9e96536eac48e731de7fa41621e22,TED
c6f9e96536eac48e731de7fa41621e22,talks
c6f9e96536eac48e731de7fa41621e22,body language
c6f9e96536eac48e731de7fa41621e22,health
c6f9e96536eac48e731de7fa41621e22,psychology
c6f9e96536eac48e731de7fa41621e22,mindfulness
078b5f0d96f775ee9103b419321f40fa,TED
078b5f0d96f775ee9103b419321f40fa,talks
078b5f0d96f775ee9103b419321f40fa,TED-Ed
078b5f0d96f775ee9103b419321f40fa,animation
078b5f0d96f775ee9103b419321f40fa,Moon
078b5f0d96f775ee9103b419321f40fa,space
078b5f0d96f775ee9103b419321f40fa,illusion
078b5f0d96f775ee9103b419321f40fa,sight
078b5f0d96f775ee9103b419321f40fa,science
2c1ffc2001fea3f54453ce98a27e89f2,TED
2c1ffc2001fea3f54453ce98a27e89f2,talks
2c1ffc2001fea3f54453ce98a27e89f2,humor
2c1ffc2001fea3f54453ce98a27e89f2,math
df19a832fe535ed10b7b438312359f7c,TED
df19a832fe535ed10b7b438312359f7c,talks
df19a832fe535ed10b7b438312359f7c,consciousness
df19a832fe535ed10b7b438312359f7c,psychology
df19a832fe535ed10b7b438312359f7c,brain
df19a832fe535ed10b7b438312359f7c,TED-Ed
df19a832fe535ed10b7b438312359f7c,neurology
df19a832fe535ed10b7b438312359f7c,animation
df19a832fe535ed10b7b438312359f7c,neuroscience
b99bbfe5346f0f75cdfc7bd10d46502b,TED
b99bbfe5346f0f75cdfc7bd10d46502b,talks
b99bbfe5346f0f75cdfc7bd10d46502b,animation
b99bbfe5346f0f75cdfc7bd10d46502b,TED-Ed
b99bbfe5346f0f75cdfc7bd10d46502b,Antarctica
b99bbfe5346f0f75cdfc7bd10d46502b,education
b99bbfe5346f0f75cdfc7bd10d46502b,glacier
b99bbfe5346f0f75cdfc7bd10d46502b,climate change
b99bbfe5346f0f75cdfc7bd10d46502b,animals
b99bbfe5346f0f75cdfc7bd10d46502b,oceans
b99bbfe5346f0f75cdfc7bd10d46502b,science
b99bbfe5346f0f75cdfc7bd10d46502b,biology
b99bbfe5346f0f75cdfc7bd10d46502b,environment
b99bbfe5346f0f75cdfc7bd10d46502b,sustainability
773be42657f4db14d6a627d9126afa85,TED
773be42657f4db14d6a627d9126afa85,talks
773be42657f4db14d6a627d9126afa85,culture
773be42657f4db14d6a627d9126afa85,global issues
773be42657f4db14d6a627d9126afa85,sports
773be42657f4db14d6a627d9126afa85,violence
773be42657f4db14d6a627d9126afa85,war
8cb73d8dd8403e195c83cc9860c42f9f,TED
8cb73d8dd8403e195c83cc9860c42f9f,talks
8cb73d8dd8403e195c83cc9860c42f9f,psychology
8cb73d8dd8403e195c83cc9860c42f9f,TED-Ed
8cb73d8dd8403e195c83cc9860c42f9f,animation
8cb73d8dd8403e195c83cc9860c42f9f,brain
8cb73d8dd8403e195c83cc9860c42f9f,human body
c12e960468330ad1ac5dad8b8a46ab5e,TED
c12e960468330ad1ac5dad8b8a46ab5e,talks
c12e960468330ad1ac5dad8b8a46ab5e,TEDx
c12e960468330ad1ac5dad8b8a46ab5e,animals
c12e960468330ad1ac5dad8b8a46ab5e,memory
c12e960468330ad1ac5dad8b8a46ab5e,neuroscience
e68f21ba1e984dbd4f91d4439d2c20a9,TED
e68f21ba1e984dbd4f91d4439d2c20a9,talks
e68f21ba1e984dbd4f91d4439d2c20a9,history
e68f21ba1e984dbd4f91d4439d2c20a9,space
e68f21ba1e984dbd4f91d4439d2c20a9,education
e68f21ba1e984dbd4f91d4439d2c20a9,animation
e68f21ba1e984dbd4f91d4439d2c20a9,TED-Ed
e68f21ba1e984dbd4f91d4439d2c20a9,exploration
e68f21ba1e984dbd4f91d4439d2c20a9,United States
558bc071e3f46c9755537339306bd221,TED
558bc071e3f46c9755537339306bd221,talks
558bc071e3f46c9755537339306bd221,health
558bc071e3f46c9755537339306bd221,mental health
558bc071e3f46c9755537339306bd221,neuroscience
558bc071e3f46c9755537339306bd221,science
558bc071e3f46c9755537339306bd221,consciousness
558bc071e3f46c9755537339306bd221,biology
558bc071e3f46c9755537339306bd221,brain
558bc071e3f46c9755537339306bd221,mind
558bc071e3f46c9755537339306bd221,memory
558bc071e3f46c9755537339306bd221,cognitive science
31f75ee88be764250c593f4696223e5f,TED
31f75ee88be764250c593f4696223e5f,talks
31f75ee88be764250c593f4696223e5f,TEDx
31f75ee88be764250c593f4696223e5f,architecture
31f75ee88be764250c593f4696223e5f,disaster relief
31f75ee88be764250c593f4696223e5f,materials
31f75ee88be764250c593f4696223e5f,natural disaster
1ac21d31ea045ce792bbde6feff17bdc,TED
1ac21d31ea045ce792bbde6feff17bdc,talks
1ac21d31ea045ce792bbde6feff17bdc,TEDx
1ac21d31ea045ce792bbde6feff17bdc,culture
1ac21d31ea045ce792bbde6feff17bdc,global issues
1ac21d31ea045ce792bbde6feff17bdc,women in business
1ac21d31ea045ce792bbde6feff17bdc,corruption
46b7184bf0c05d80b42b8875bcfca468,TED
46b7184bf0c05d80b42b8875bcfca468,talks
46b7184bf0c05d80b42b8875bcfca468,Autism spectrum disorder
46b7184bf0c05d80b42b8875bcfca468,TEDx
46b7184bf0c05d80b42b8875bcfca468,disability
46b7184bf0c05d80b42b8875bcfca468,live music
46b7184bf0c05d80b42b8875bcfca468,music
46b7184bf0c05d80b42b8875bcfca468,entertainment
31e207b4745f0e7836da0f65b18c5641,TED
31e207b4745f0e7836da0f65b18c5641,talks
31e207b4745f0e7836da0f65b18c5641,health
31e207b4745f0e7836da0f65b18c5641,health care
31e207b4745f0e7836da0f65b18c5641,mental health
0148e4c24c86d4d952c2ff8d437395e2,TED
0148e4c24c86d4d952c2ff8d437395e2,talks
0148e4c24c86d4d952c2ff8d437395e2,Africa
0148e4c24c86d4d952c2ff8d437395e2,culture
0148e4c24c86d4d952c2ff8d437395e2,design
0148e4c24c86d4d952c2ff8d437395e2,language
0148e4c24c86d4d952c2ff8d437395e2,writing
fa884d1f70348e1c86f2123ea1e51207,TED
fa884d1f70348e1c86f2123ea1e51207,talks
fa884d1f70348e1c86f2123ea1e51207,Senses
fa884d1f70348e1c86f2123ea1e51207,creativity
fa884d1f70348e1c86f2123ea1e51207,design
fa884d1f70348e1c86f2123ea1e51207,sight
fa884d1f70348e1c86f2123ea1e51207,smell
763ae183e23c89dc3263da6b784b7c43,TED
763ae183e23c89dc3263da6b784b7c43,talks
763ae183e23c89dc3263da6b784b7c43,TEDx
763ae183e23c89dc3263da6b784b7c43,culture
763ae183e23c89dc3263da6b784b7c43,language
763ae183e23c89dc3263da6b784b7c43,philosophy
97572e9f90014cfec35ffc809e20da7e,TED
97572e9f90014cfec35ffc809e20da7e,talks
97572e9f90014cfec35ffc809e20da7e,creativity
97572e9f90014cfec35ffc809e20da7e,entertainment
97572e9f90014cfec35ffc809e20da7e,music
97572e9f90014cfec35ffc809e20da7e,technology
97572e9f90014cfec35ffc809e20da7e,live music
b378557dace28b0ea80070cb5491ed8d,TED
b378557dace28b0ea80070cb5491ed8d,talks
b378557dace28b0ea80070cb5491ed8d,TEDx
b378557dace28b0ea80070cb5491ed8d,cars
b378557dace28b0ea80070cb5491ed8d,children
b378557dace28b0ea80070cb5491ed8d,data
b378557dace28b0ea80070cb5491ed8d,health
b378557dace28b0ea80070cb5491ed8d,medicine
b378557dace28b0ea80070cb5491ed8d,sports
b378557dace28b0ea80070cb5491ed8d,technology
2374ae43ee58d1c50955c0766f3deb35,TED
2374ae43ee58d1c50955c0766f3deb35,talks
2374ae43ee58d1c50955c0766f3deb35,creativity
2374ae43ee58d1c50955c0766f3deb35,entertainment
2374ae43ee58d1c50955c0766f3deb35,fear
2374ae43ee58d1c50955c0766f3deb35,film
2374ae43ee58d1c50955c0766f3deb35,theater
a8b121a3c37ed3146f197e686654ae8c,TED
a8b121a3c37ed3146f197e686654ae8c,talks
a8b121a3c37ed3146f197e686654ae8c,health
a8b121a3c37ed3146f197e686654ae8c,health care
a8b121a3c37ed3146f197e686654ae8c,medicine
a8b121a3c37ed3146f197e686654ae8c,peace
a8b121a3c37ed3146f197e686654ae8c,TEDMED
033d434c275538c8ae9fdd27fd1cf95c,TED
033d434c275538c8ae9fdd27fd1cf95c,talks
033d434c275538c8ae9fdd27fd1cf95c,design
033d434c275538c8ae9fdd27fd1cf95c,flight
033d434c275538c8ae9fdd27fd1cf95c,industrial design
033d434c275538c8ae9fdd27fd1cf95c,transportation
033d434c275538c8ae9fdd27fd1cf95c,manufacturing
e1d49d77ca54b454199924cde0ba51c9,TED
e1d49d77ca54b454199924cde0ba51c9,talks
e1d49d77ca54b454199924cde0ba51c9,culture
e1d49d77ca54b454199924cde0ba51c9,money
e1d49d77ca54b454199924cde0ba51c9,homelessness
ea62d52b40090a826b6304b5878eca04,TED
ea62d52b40090a826b6304b5878eca04,talks
ea62d52b40090a826b6304b5878eca04,consciousness
ea62d52b40090a826b6304b5878eca04,animation
ea62d52b40090a826b6304b5878eca04,TED-Ed
ea62d52b40090a826b6304b5878eca04,brain
ea62d52b40090a826b6304b5878eca04,health
ea62d52b40090a826b6304b5878eca04,sleep
ea62d52b40090a826b6304b5878eca04,physiology
ea62d52b40090a826b6304b5878eca04,healthcare
ea62d52b40090a826b6304b5878eca04,biology
ea62d52b40090a826b6304b5878eca04,human body
ea62d52b40090a826b6304b5878eca04,health care
3a00b0d011a79ab1838728944c199e57,TED
3a00b0d011a79ab1838728944c199e57,talks
3a00b0d011a79ab1838728944c199e57,advertising
3a00b0d011a79ab1838728944c199e57,business
3a00b0d011a79ab1838728944c199e57,marketing
3a00b0d011a79ab1838728944c199e57,money
3a00b0d011a79ab1838728944c199e57,trust
3a00b0d011a79ab1838728944c199e57,blockchain
3a00b0d011a79ab1838728944c199e57,cryptocurrency
9a209f6c51c0f1108f86f082ab6d1c64,TED
9a209f6c51c0f1108f86f082ab6d1c64,talks
9a209f6c51c0f1108f86f082ab6d1c64,children
9a209f6c51c0f1108f86f082ab6d1c64,health care
9a209f6c51c0f1108f86f082ab6d1c64,parenting
babd1acf7c3db60a957352c54ba3f3d3,TED
babd1acf7c3db60a957352c54ba3f3d3,talks
babd1acf7c3db60a957352c54ba3f3d3,design
babd1acf7c3db60a957352c54ba3f3d3,entertainment
babd1acf7c3db60a957352c54ba3f3d3,materials
babd1acf7c3db60a957352c54ba3f3d3,technology
476a657f99f45ee86ab3eba0c451e21a,TED
476a657f99f45ee86ab3eba0c451e21a,talks
476a657f99f45ee86ab3eba0c451e21a,TED-Ed
476a657f99f45ee86ab3eba0c451e21a,language
476a657f99f45ee86ab3eba0c451e21a,animation
476a657f99f45ee86ab3eba0c451e21a,history
476a657f99f45ee86ab3eba0c451e21a,culture
476a657f99f45ee86ab3eba0c451e21a,world cultures
87b2742702397fa59f7f75ee69605bb4,TED
87b2742702397fa59f7f75ee69605bb4,talks
87b2742702397fa59f7f75ee69605bb4,TEDx
87b2742702397fa59f7f75ee69605bb4,brain
87b2742702397fa59f7f75ee69605bb4,consciousness
87b2742702397fa59f7f75ee69605bb4,philosophy
87b2742702397fa59f7f75ee69605bb4,science
87b2742702397fa59f7f75ee69605bb4,neuroscience
87b2742702397fa59f7f75ee69605bb4,mind
87b2742702397fa59f7f75ee69605bb4,cognitive science
87b2742702397fa59f7f75ee69605bb4,humanity
87b2742702397fa59f7f75ee69605bb4,behavioral economics
87b2742702397fa59f7f75ee69605bb4,biology
87b2742702397fa59f7f75ee69605bb4,intelligence
87b2742702397fa59f7f75ee69605bb4,identity
87b2742702397fa59f7f75ee69605bb4,robots
87b2742702397fa59f7f75ee69605bb4,psychology
87b2742702397fa59f7f75ee69605bb4,Senses
87b2742702397fa59f7f75ee69605bb4,self
87b2742702397fa59f7f75ee69605bb4,religion
2013083461b437277520fec8654891c1,TED
2013083461b437277520fec8654891c1,talks
2013083461b437277520fec8654891c1,TEDx
2013083461b437277520fec8654891c1,creativity
2013083461b437277520fec8654891c1,live music
2013083461b437277520fec8654891c1,music
2013083461b437277520fec8654891c1,entertainment
008271be9f92f2e856f565b951a9b319,TED
008271be9f92f2e856f565b951a9b319,talks
008271be9f92f2e856f565b951a9b319,music
