idx,main_speaker,title,details,posted,url,duration,num_views
9ec9ec6b897be2ac0cfe151f88e3ecc7,Geraldine Hamilton,Body parts on a chip,"It's relatively easy to imagine a new medicine -- the hard part is testing it, and that can delay promising new cures for years. In this well-explained talk, Geraldine Hamilton shows how her lab creates organs and body parts on a chip, simple structures with all the pieces essential to testing new medications -- perhaps even custom cures made for one specific person.",Posted Dec 2013,https://www.ted.com/talks/geraldine_hamilton_body_parts_on_a_chip,803,"1,653,507"
af55c0651101c410336dcbe3af83b4b7,Rose Eveleth,The loathsome lethal mosquito,"Everyone hates mosquitos. Besides the annoying buzzing and biting, mosquito-borne diseases like malaria kill over a million people each year (plus horses, dogs and cats). And over the past 100 million years, they've gotten good at their job -- sucking up to three times their weight in blood, totally undetected. So shouldn't we just get rid of them? Rose Eveleth shares why scientists aren't sure. [Directed by Karrot Animation, narrated by Rose Eveleth].",Posted Dec 2013,https://www.ted.com/talks/rose_eveleth_the_loathsome_lethal_mosquito,145,"11,966,501"
cbb639be336fe1fdd4571aadbce486c6,Toby Eccles,Invest in social change,"Here's a stat worth knowing: In the UK, 63% of men who finish short-term prison sentences are back inside within a year for another crime. Helping them stay outside involves job training, classes, therapy. And it would pay off handsomely -- but the government can't find the funds. Toby Eccles shares an imaginative idea for how to change that: the Social Impact Bond. It's an unusual bond that helps fund initiatives with a social goal through private money -- with the government paying back the investors (with interest) if the initiatives work.",Posted Dec 2013,https://www.ted.com/talks/toby_eccles_invest_in_social_change,603,"984,387"
bda31c71366506b91fa69defedd0e63f,David Steindl-Rast,Want to be happy? Be grateful,"The one thing all humans have in common is that each of us wants to be happy, says Brother David Steindl-Rast, a monk and interfaith scholar. And happiness, he suggests, is born from gratitude. An inspiring lesson in slowing down, looking where you're going, and above all, being grateful.",Posted Nov 2013,https://www.ted.com/talks/david_steindl_rast_want_to_be_happy_be_grateful,870,"7,595,004"
a5810afd9dd81db80bf9b86c380cdca7,Suzana Herculano-Houzel,What is so special about the human brain?,"The human brain is puzzling -- it is curiously large given the size of our bodies, uses a tremendous amount of energy for its weight and has a bizarrely dense cerebral cortex. But: why? Neuroscientist Suzana Herculano-Houzel puts on her detective's cap and leads us through this mystery. By making ""brain soup,"" she arrives at a startling conclusion.",Posted Nov 2013,https://www.ted.com/talks/suzana_herculano_houzel_what_is_so_special_about_the_human_brain,811,"3,092,437"
c171c12d7117cf3d7117ac41c7ff0205,Jared Diamond,How societies can grow old better,"There's an irony behind the latest efforts to extend human life: It's no picnic to be an old person in a youth-oriented society. Older people can become isolated, lacking meaningful work and low on funds. In this intriguing talk, Jared Diamond looks at how many different societies treat their elders -- some better, some worse -- and suggests we all take advantage of experience.",Posted Nov 2013,https://www.ted.com/talks/jared_diamond_how_societies_can_grow_old_better,1091,"1,111,350"
4c0987657cf505d247d2a2c1425fed79,Peter Doolittle,"How your ""working memory"" makes sense of the world","""Life comes at us very quickly, and what we need to do is take that amorphous flow of experience and somehow extract meaning from it."" In this funny, enlightening talk, educational psychologist Peter Doolittle details the importance -- and limitations -- of your ""working memory,"" that part of the brain that allows us to make sense of what's happening right now.",Posted Nov 2013,https://www.ted.com/talks/peter_doolittle_how_your_working_memory_makes_sense_of_the_world,569,"2,375,823"
fdbd90503d5e298ef1d5d694a5550bbb,Andreas Raptopoulos,No roads? There's a drone for that,"A billion people in the world lack access to all-season roads. Could the structure of the internet provide a model for how to reach them? Andreas Raptopoulos of Matternet thinks so. He introduces a new type of transportation system that uses electric autonomous flying machines to deliver medicine, food, goods and supplies wherever they are needed.",Posted Nov 2013,https://www.ted.com/talks/andreas_raptopoulos_no_roads_there_s_a_drone_for_that,553,"1,060,595"
5f19ef9dd248324ba4a7a02b32a0af9f,Henry Evans and Chad Jenkins,Meet the robots for humanity,"Paralyzed by a stroke, Henry Evans uses a telepresence robot to take the stage and show how new robotics, tweaked and personalized by a group called Robots for Humanity, help him live his life to the full. He shows off a nimble little quadrotor drone, created by a team led by Chad Jenkins, that gives him the ability to once again stroll a garden, visit a campus or give a TEDx Talk.",Posted Nov 2013,https://www.ted.com/talks/henry_evans_and_chad_jenkins_meet_the_robots_for_humanity,621,"1,258,013"
62c492ed0f3ed88976cedc5bcb81bf8e,Stephanie Warren,The chemistry of cookies,"You stick cookie dough into an oven, and magically, you get a plate of warm, gooey cookies. Except it's not magic; it's science. Stephanie Warren explains via basic chemistry principles how the dough spreads out, at what temperature we can kill salmonella, and why that intoxicating smell wafting from your oven indicates that the cookies are ready for eating. [Directed by Augenblick Studios, narrated by Addison Anderson].",Posted Nov 2013,https://www.ted.com/talks/stephanie_warren_the_chemistry_of_cookies,255,"2,235,743"
e04c8cb2a3a604e3c980f4032dc460c0,Greg Asner,Ecology from the air,"What are our forests really made of? From the air, ecologist Greg Asner uses a spectrometer and high-powered lasers to map nature in meticulous kaleidoscopic 3D detail -- what he calls ""a very high-tech accounting system"" of carbon. In this fascinating talk, Asner gives a clear message: To save our ecosystems, we need more data, gathered in new ways.",Posted Nov 2013,https://www.ted.com/talks/greg_asner_ecology_from_the_air,830,"781,399"
b0f660a323e5b6b5bf4cd3dc4308c976,Lian Pin Koh,A drone's-eye view of conservation,"Ecologist Lian Pin Koh makes a persuasive case for using drones to protect the world's forests and wildlife. These lightweight autonomous flying vehicles can track animals in their natural habitat, monitor the health of rainforests, even combat crime by detecting poachers via thermal imaging. Added bonus? They're also entirely affordable.",Posted Nov 2013,https://www.ted.com/talks/lian_pin_koh_a_drone_s_eye_view_of_conservation,810,"648,187"
f8432b543da5542cef34e0995bbf547a,Jane McGonigal,Massively multi-player… thumb-wrestling?,"What happens when you get an entire audience to stand up and connect with one another? Chaos, that's what. At least, that's what happened when Jane McGonigal tried to teach TED to play her favorite game. Then again, when the game is ""massively multiplayer thumb-wrestling,"" what else would you expect?",Posted Nov 2013,https://www.ted.com/talks/jane_mcgonigal_massively_multi_player_thumb_wrestling,438,"1,231,286"
75981cfbe8d06137d8e2f60093b8298d,Stefan Larsson,What doctors can learn from each other,"Different hospitals produce different results on different procedures. Only, patients don’t know that data, making choosing a surgeon a high-stakes guessing game. Stefan Larsson looks at what happens when doctors measure and share their outcomes on hip replacement surgery, for example, to see which techniques are proving the most effective. Could health care get better -- and cheaper -- if doctors learn from each other in a continuous feedback loop?",Posted Nov 2013,https://www.ted.com/talks/stefan_larsson_what_doctors_can_learn_from_each_other,776,"889,490"
dc77c615c0f8cf6e7ab4e48ea7736ea1,Mohamed Ali,The link between unemployment and terrorism,"For the young and unemployed in the world's big cities, dreams of opportunity and wealth do come true -- but too often because they're heavily recruited by terrorist groups and other violent organizations. Human rights advocate Mohamed Ali draws on stories from his native Mogadishu to make a powerful case for innovation incubators for our cities' young and ambitious.",Posted Nov 2013,https://www.ted.com/talks/mohamed_ali_the_link_between_unemployment_and_terrorism,541,"1,080,944"
77ba795eecca7b1ef86fda84052e9e4b,Chris Downey,Design with the blind in mind,"What would a city designed for the blind be like? Chris Downey is an architect who went suddenly blind in 2008; he contrasts life in his beloved San Francisco before and after -- and shows how the thoughtful designs that enhance his life now might actually make everyone's life better, sighted or not.",Posted Nov 2013,https://www.ted.com/talks/chris_downey_design_with_the_blind_in_mind,700,"1,089,223"
e35afe58ffbdabe2ece9d2aabb6c583d,Dambisa Moyo,Is China the new idol for emerging economies?,"The developed world holds up the ideals of capitalism, democracy and political rights for all. Those in emerging markets often don't have that luxury. In this powerful talk, economist Dambisa Moyo makes the case that the west can't afford to rest on its laurels and imagine others will blindly follow. Instead, a different model, embodied by China, is increasingly appealing. A call for open-minded political and economic cooperation in the name of transforming the world.",Posted Nov 2013,https://www.ted.com/talks/dambisa_moyo_is_china_the_new_idol_for_emerging_economies,983,"2,546,264"
aa98425b9baaa33daa0551693af0eba1,Arthur Benjamin,The magic of Fibonacci numbers,"Math is logical, functional and just ... awesome. Mathemagician Arthur Benjamin explores hidden properties of that weird and wonderful set of numbers, the Fibonacci series. (And reminds you that mathematics can be inspiring, too!)",Posted Nov 2013,https://www.ted.com/talks/arthur_benjamin_the_magic_of_fibonacci_numbers,384,"7,260,976"
c8f3accdbf85ae22ddbff33d0d1058a3,Claudia Aguirre,Why is yawning contagious?,"*Yaaawwwwwn* Did just reading the word make you feel like yawning yourself? Known as contagious yawning, the reasons behind this phenomenon have been attributed to both the physiological and psychological. It's been observed in children as young as four and even in dogs! Claudia Aguirre visits the many intriguing theories that might explain contagious yawning. [Directed by Biljana Labovic, narrated by Julianna Zarzycki].",Posted Nov 2013,https://www.ted.com/talks/claudia_aguirre_why_is_yawning_contagious,254,"2,084,617"
885961e8dfda43be8c888016e673dd27,Mikko Hypponen,How the NSA betrayed the world's trust — time to act,"Recent events have highlighted, underlined and bolded the fact that the United States is performing blanket surveillance on any foreigner whose data passes through an American entity -- whether they are suspected of wrongdoing or not. This means that, essentially, every international user of the internet is being watched, says Mikko Hypponen. An important rant, wrapped with a plea: to find alternative solutions to using American companies for the world's information needs.",Posted Nov 2013,https://www.ted.com/talks/mikko_hypponen_how_the_nsa_betrayed_the_world_s_trust_time_to_act,1158,"1,704,650"
e283ceb2b15982f48692368a494199b1,Francesca Simon-Carboni,How jiu jitsu taught me to be a better employee,Can jiu jitsu make you a better employee? Francesca Simon-Carboni would never have been described as calm or level-headed in a crisis... until she started taking jiu jitsu. Francesca shares how the skills she built in jiu jitsu practice helped her advance in her career off the mat.,Posted Nov 2013,https://www.ted.com/talks/francesca_simon_carboni_how_jiu_jitsu_taught_me_to_be_a_better_employee,361,0
a3a50eb0ff66c4e5ef056b03f7be2b2b,Megan Wilkens,Economics and art,"What lessons can economics learn from art? Megan Wilkens examines how, historically, trends in the art world have offered a prescient window into wide-ranging socio-economic shifts in society. If economists look closely at art, they might be privy to unexpected changes in cultural behavior.",Posted Nov 2013,https://www.ted.com/talks/megan_wilkens_economics_and_art,416,0
86fdde954c266abb824ea9c3d3d9cae0,Nathan Ide,Democratizing investing,"In 2013, the largest experiment in crowd-sourced investing happened in Australia, as everyday citizens took the reins on investing the country's pension fund. Nathan Ide explores how certain cultural characteristics of Australians have inspired this groundbreaking model for managing pensions.",Posted Nov 2013,https://www.ted.com/talks/nathan_ide_democratizing_investing,345,0
7e90c9c3ab16a1c630ee33d68387e3cc,Mark Halliday,Bring out your inner filmmaker,"Video is ubiquitous. Companies use it for entertainment, marketing, training – and customers generally expect it. Mark Halliday describes ""Studio in a Box,"" a program he put together which allows State Street employees to make professional-quality videos of their own.",Posted Nov 2013,https://www.ted.com/talks/mark_halliday_bring_out_your_inner_filmmaker,392,0
ea41a2915ca01f01aada35df225f161e,Jessica Donohue,The upside of data,"Jessica Donohue examines what she's learned from her career working with data, how old industry lessons still apply as we enter the era of Big Data, and why passion still (and always) matters when it comes to data analysis.",Posted Nov 2013,https://www.ted.com/talks/jessica_donohue_the_upside_of_data,731,0
0e9e1ae2484bfd687a597fe22cc20a7f,Hu Liang,Crowd-sourced investing,"Making the case for collective intelligence, Hu Liang offers a case study of an investment program that incorporated social media crowd-sourcing and produced dramatically improved performance over typical trading systems.
",Posted Nov 2013,https://www.ted.com/talks/hu_liang_crowd_sourced_investing,540,0
9b02f2fc6ced02f723c0745d41890c61,Delali Bright,Cultural clashes in defining beauty,"Delali Bright shares her personal story of how growing up in West Africa, she was bullied and marginalized for being skinny. Her family worried about her, put her on diets, and found her embarrassing and shameful. Then, she moved to the U.S. in her 30s, where she was suddenly seen as beautiful! Through her story, Delali illuminates the importance of creating your own self image.",Posted Nov 2013,https://www.ted.com/talks/delali_bright_cultural_clashes_in_defining_beauty,242,"11,362"
ebb305bd0173758ec17636c745e6b569,Alison Quirk,Making a difference in the world,"Alison Quirk tells the personal story of taking in a teenager from Nigeria who was recruited to play basketball at her daughter's high school. Through midnight phone calls, hospital visits, and important milestones, Alison explores the wonderful messiness of families – and how to leave a mark on the world.",Posted Nov 2013,https://www.ted.com/talks/alison_quirk_making_a_difference_in_the_world,935,0
9f91d71a41f8a9669a55e1ee5293773c,Grégoire Courtine,The paralyzed rat that walked,"A spinal cord injury can sever the communication between your brain and your body, leading to paralysis. Fresh from his lab, Grégoire Courtine shows a new method -- combining drugs, electrical stimulation and a robot -- that could re-awaken the neural pathways and help the body learn again to move on its own. See how it works, as a paralyzed rat becomes able to run and navigate stairs.",Posted Nov 2013,https://www.ted.com/talks/gregoire_courtine_the_paralyzed_rat_that_walked,863,"993,445"
172740c72780a2d2862723f6a53937cc,Robin Nagle,What I discovered in New York City trash,"New York City residents produce 11,000 tons of garbage every day. Every day! This astonishing statistic is just one of the reasons Robin Nagle started a research project with the city's Department of Sanitation. She walked the routes, operated mechanical brooms, even drove a garbage truck herself--all so she could answer a simple-sounding but complicated question: who cleans up after us?",Posted Nov 2013,https://www.ted.com/talks/robin_nagle_what_i_discovered_in_new_york_city_trash,472,"1,738,140"
ef9485decdd1412953a50ec96152728a,Rodrigo Canales,The deadly genius of drug cartels,"Up to 100,000 people died in drug-related violence in Mexico in the last 6 years. We might think this has nothing to do with us, but in fact we are all complicit, says Yale professor Rodrigo Canales in this unflinching talk that turns conventional wisdom about drug cartels on its head. The carnage is not about faceless, ignorant goons mindlessly killing each other but is rather the result of some seriously sophisticated brand management.",Posted Nov 2013,https://www.ted.com/talks/rodrigo_canales_the_deadly_genius_of_drug_cartels,1072,"2,419,906"
1d6014888fcacb5fcaaca9ee349ba813,Dong Woo Jang,The art of bow-making,"Dong Woo Jang has an unusual after school hobby. Jang, who was 15 when he gave the talk, tells the story of how living in the concrete jungle of Seoul inspired him to build the perfect bow. Watch him demo one of his beautiful hand-crafted archer's bows.",Posted Nov 2013,https://www.ted.com/talks/dong_woo_jang_the_art_of_bow_making,508,"2,487,189"
06da64c414a3945e62d209c13a9e8f1c,Holly Morris,Why stay in Chernobyl? Because it's home.,"Chernobyl was the site of the world's worst nuclear accident and, for the past 27 years, the area around the plant has been known as the Exclusion Zone. And yet, a community of about 200 people live there -- almost all of them elderly women. These proud grandmas defied orders to relocate because their connection to their homeland and to their community are ""forces that rival even radiation.""",Posted Oct 2013,https://www.ted.com/talks/holly_morris_why_stay_in_chernobyl_because_it_s_home,531,"1,161,814"
9c02cc0ab6ebf200e1bdf088260a866c,Abha Dawesar,"Life in the ""digital now""","One year ago, Abha Dawesar was living in blacked-out Manhattan post-Sandy, scrounging for power to connect. As a novelist, she was struck by this metaphor: Have our lives now become fixated on the drive to digitally connect, while we miss out on what's real?",Posted Oct 2013,https://www.ted.com/talks/abha_dawesar_life_in_the_digital_now,721,"1,334,244"
2a689862348f081c437578dbf79ff9d2,Mohamed Hijri,A simple solution to the coming phosphorus crisis,"There's a farming crisis no one is talking about: The world is running out of phosphorus, an essential element that's a key component of DNA and the basis of cellular communication. As biologist Mohamed Hijri shows, all roads of this crisis lead back to how we farm -- with chemical fertilizers chock-full of the element, which plants are not efficient at absorbing. One solution? A microscopic mushroom ...",Posted Oct 2013,https://www.ted.com/talks/mohamed_hijri_a_simple_solution_to_the_coming_phosphorus_crisis,821,"665,686"
6b930d5af6b62fa27dceb2787f8e3ec7,Mariana Mazzucato,"Government — investor, risk-taker, innovator","Why doesn't the government just get out of the way and let the private sector -- the ""real revolutionaries"" -- innovate? It's rhetoric you hear everywhere, and Mariana Mazzucato wants to dispel it. In an energetic talk, she shows how the state -- which many see as a slow, hunkering behemoth -- is really one of our most exciting risk-takers and market-shapers.",Posted Oct 2013,https://www.ted.com/talks/mariana_mazzucato_government_investor_risk_taker_innovator,844,"960,491"
187b041cb1a46de796c7a4d7a3fcb7d7,Xavier Vilalta,Architecture at home in its community,"When TED Fellow Xavier Vilalta was commissioned to create a multistory shopping mall in Addis Ababa, he panicked. Other centers represented everything he hated about contemporary architecture: wasteful, glass towers requiring tons of energy whose design had absolutely nothing to do with Africa. In this charming talk, Vilalta shows how he champions an alternative approach: to harness nature, reference design tradition and create beautiful, modern, iconic buildings fit for a community.",Posted Oct 2013,https://www.ted.com/talks/xavier_vilalta_architecture_at_home_in_its_community,464,"1,052,683"
e96159cd6a6f99e49ceda49be9931f7a,Gian Giudice,Why our universe might exist on a knife-edge,"The biggest surprise of discovering the Higgs boson? That there were no surprises. Gian Giudice talks us through a problem in theoretical physics: what if the Higgs field exists in an ultra-dense state that could mean the collapse of all atomic matter? With wit and charm, Giudice outlines a grim fate -- and why we shouldn't start worrying just yet.",Posted Oct 2013,https://www.ted.com/talks/gian_giudice_why_our_universe_might_exist_on_a_knife_edge,850,"2,168,322"
8aeccf4bdb64b528ed0b85b67273d8d7,Parul Sehgal,An ode to envy,"What is jealousy? What drives it, and why do we secretly love it? No study has ever been able to capture its ""loneliness, longevity, grim thrill"" -- that is, says Parul Sehgal, except for fiction. In an eloquent meditation she scours pages from literature to show how jealousy is not so different from a quest for knowledge.",Posted Oct 2013,https://www.ted.com/talks/parul_sehgal_an_ode_to_envy,791,"2,370,987"
f35abdc44cca3e4a7ac9e7710dc8670c,Charles Robertson,Africa's next boom,"The past decade has seen slow and steady economic growth across the continent of Africa. But economist Charles Robertson has a bold thesis: Africa's about to boom. He talks through a few of the indicators -- from rising education levels to expanded global investment (and not just from China) -- that lead him to predict rapid growth for a billion people, sooner than you may think.",Posted Oct 2013,https://www.ted.com/talks/charles_robertson_africa_s_next_boom,693,"1,299,970"
10a1eb77cd3dcef2d01b6fb759d32b96,Steve Howard,Let's go all-in on selling sustainability,"The big blue buildings of Ikea have sprouted solar panels and wind turbines; inside, shelves are stocked with LED lighting and recycled cotton. Why? Because as Steve Howard puts it: “Sustainability has gone from a nice-to-do to a must-do.” Howard, the chief sustainability officer at the furniture megastore, talks about his quest to sell eco-friendly materials and practices -- both internally and to worldwide customers -- and lays a challenge for other global giants.",Posted Oct 2013,https://www.ted.com/talks/steve_howard_let_s_go_all_in_on_selling_sustainability,798,"1,206,280"
16535da96c1126af92cb443adb7f5fdc,Hetain Patel,Who am I? Think again,"How do we decide who we are? Hetain Patel's surprising performance plays with identity, language and accent -- and challenges you to think deeper than surface appearances. A delightful meditation on self, with performer Yuyu Rau, and inspired by Bruce Lee.",Posted Oct 2013,https://www.ted.com/talks/hetain_patel_who_am_i_think_again,546,"2,894,884"
d88472d07239072207a0a89e6f9f0b73,Alessandro Acquisti,What will a future without secrets look like?,"The line between public and private has blurred in the past decade, both online and in real life, and Alessandro Acquisti is here to explain what this means and why it matters. In this thought-provoking, slightly chilling talk, he shares details of recent and ongoing research -- including a project that shows how easy it is to match a photograph of a stranger with their sensitive personal information.",Posted Oct 2013,https://www.ted.com/talks/alessandro_acquisti_what_will_a_future_without_secrets_look_like,900,"1,432,416"
e13fddeba302abd9342402b8590463d7,Iwan Baan,Ingenious homes in unexpected places,"In the center of Caracas, Venezuela, stands the 45-story ""Tower of David,"" an unfinished, abandoned skyscraper. But about eight years ago, people started moving in. Photographer Iwan Baan shows how people build homes in unlikely places, touring us through the family apartments of Torre David, a city on the water in Nigeria, and an underground village in China. Glorious images celebrate humanity's ability to survive and make a home -- anywhere.",Posted Oct 2013,https://www.ted.com/talks/iwan_baan_ingenious_homes_in_unexpected_places,1018,"1,600,003"
1255753dc2c4ec2e020f6401757c3915,Amanda Bennett,We need a heroic narrative for death,"Amanda Bennett and her husband were passionate and full of life all throughout their lives together -- and up until the final days, too. Bennett gives a sweet yet powerful talk on why, for the loved ones of the dying, having hope for a happy ending shouldn't warrant a diagnosis of ""denial."" She calls for a more heroic narrative for death -- to match the ones we have in life.",Posted Oct 2013,https://www.ted.com/talks/amanda_bennett_we_need_a_heroic_narrative_for_death,924,"1,180,747"
4cfc03eefc0afa23647bd3d168951ef8,George Zaidan and Charles Morton,The uncertain location of electrons,"The tiny atoms that make up our world are made up of even tinier protons, neutrons and electrons. Though the number of protons determines an atom's identity, it's the electrons -- specifically, their exact location outside the nucleus -- that particularly perplex scientists. George Zaidan and Charles Morton show how to make an educated guess of where those itty-bitty freewheeling electrons might be. [Directed by Karrot Animation, narrated by George Zaidan]. ",Posted Oct 2013,https://www.ted.com/talks/george_zaidan_and_charles_morton_the_uncertain_location_of_electrons,212,"693,687"
65a947411fcfb5b8135a97ed78e901c3,Jeff Speck,The walkable city,"How do we solve the problem of the suburbs? Urbanist Jeff Speck shows how we can free ourselves from dependence on the car -- which he calls ""a gas-belching, time-wasting, life-threatening prosthetic device"" -- by making our cities more walkable and more pleasant for more people.",Posted Oct 2013,https://www.ted.com/talks/jeff_speck_the_walkable_city,1016,"1,235,586"
4b3336b3c3bed5b8a7d234c13623f2ac,Andrew Fitzgerald,Adventures in Twitter fiction,"In the 1930s, broadcast radio introduced an entirely new form of storytelling; today, micro-blogging platforms like Twitter are changing the scene again. Andrew Fitzgerald takes a look at the (aptly) short but fascinating history of new forms of creative experimentation in fiction and storytelling.",Posted Oct 2013,https://www.ted.com/talks/andrew_fitzgerald_adventures_in_twitter_fiction,715,"1,038,219"
231722b560812072b5e50b9fc6b1fab4,Gary Slutkin,Let's treat violence like a contagious disease,"Dr. Gary Slutkin spent a decade fighting tuberculosis, cholera and AIDS epidemics in Africa. When he returned to the US, he thought he'd escape brutal epidemic deaths. But he began to look more carefully at gun violence -- whose spread follows the same pattern as an infectious disease. His conclusion: We've reversed the impact of so many diseases, says Slutkin, and we can do the same with violence. A mind-flipping look at a problem that too many communities have accepted as a given. ",Posted Oct 2013,https://www.ted.com/talks/gary_slutkin_let_s_treat_violence_like_a_contagious_disease,848,"826,059"
19af7d12a01daa5b817d40ca8e876bd4,Trita Parsi,Iran and Israel: Peace is possible,"Iran and Israel: two nations with tense relations that seem existentially at odds. But for all their antagonistic rhetoric, there is a recent hidden history of collaboration, even friendship. In an informative talk, Trita Parsi shows how an unlikely strategic alliance in the past could mean peace in the future for these two feuding countries.",Posted Oct 2013,https://www.ted.com/talks/trita_parsi_iran_and_israel_peace_is_possible,645,"799,493"
a1d21fcf85a2b47c7838199a01b83a3d,Mikael Cho,The science of stage fright (and how to overcome it),"Heart racing, palms sweating, labored breathing? No, you're not having a heart attack -- it's stage fright! If speaking in public makes you feel like you're fighting for your life, you're not alone. But the better you understand your body's reaction, the more likely you are to overcome it. Mikael Cho advises how to trick your brain and steal the show. [Directed by Robertino Zambrano, narrated by Mikael Cho, music by Adam Alexander &amp; John Romeo].",Posted Oct 2013,https://www.ted.com/talks/mikael_cho_the_science_of_stage_fright_and_how_to_overcome_it,233,"1,141,258"
e5fdc7150f543cded446568c171b077c,Janette Sadik-Khan,New York's streets? Not so mean any more,"In this funny and thought-provoking talk, Janette Sadik-Khan, transportation commissioner of New York City, shares projects that have reshaped street life in the 5 boroughs, including pedestrian zones in Times Square, high-performance buses and a 6,000-cycle-strong bike share. Her mantra: Do bold experiments that are cheap to try out.",Posted Oct 2013,https://www.ted.com/talks/janette_sadik_khan_new_york_s_streets_not_so_mean_any_more,842,"1,012,972"
7f33334c1ee3154caa725c0613c32e93,Michael Sandel,Why we shouldn't trust markets with our civic life,"In the past three decades, says Michael Sandel, the US has drifted from a market economy to a market society; it's fair to say that an American's experience of shared civic life depends on how much money they have. (Three key examples: access to education, access to justice, political influence.) In a talk and audience discussion, Sandel asks us to think honestly on this question: In our current democracy, is too much for sale?",Posted Oct 2013,https://www.ted.com/talks/michael_sandel_why_we_shouldn_t_trust_markets_with_our_civic_life,877,"2,074,718"
03b1a9b0b6ee5b5db22070d9c352f1dd,Michael Porter,The case for letting business solve social problems,"Why do we turn to nonprofits, NGOs and governments to solve society's biggest problems? Michael Porter admits he's biased, as a business school professor, but he wants you to hear his case for letting business try to solve massive problems like climate change and access to water. Why? Because when business solves a problem, it makes a profit -- which lets that solution grow.",Posted Oct 2013,https://www.ted.com/talks/michael_porter_the_case_for_letting_business_solve_social_problems,988,"2,227,722"
e119f9a7ab19a3256ee22f8645ddc3ae,Jason Pontin,Can technology solve our big problems?,"In 1969, Buzz Aldrin’s historical step onto the moon leapt mankind into an era of technological possibility. The awesome power of technology was to be used to solve all of our big problems. Fast forward to present day, and what's happened? Are mobile apps all we have to show for ourselves? Journalist Jason Pontin looks closely at the challenges we face to using technology effectively ... for problems that really matter.",Posted Oct 2013,https://www.ted.com/talks/jason_pontin_can_technology_solve_our_big_problems,603,"1,595,206"
5fdb02c8da98fc41daef7425aee74957,Fabian Oefner,Psychedelic science,"Swiss artist and photographer Fabian Oefner is on a mission to make eye-catching art from everyday science. In this charming talk, he shows off some recent psychedelic images, including photographs of crystals as they interact with soundwaves. And, in a live demo, he shows what really happens when you mix paint with magnetic liquid--or when you set fire to whiskey.",Posted Oct 2013,https://www.ted.com/talks/fabian_oefner_psychedelic_science,725,"1,903,704"
fd5eb32bf7ae427610b7c0890a86819f,Amy Webb,How I hacked online dating,"Amy Webb was having no luck with online dating. The dates she liked didn't write her back, and her own profile attracted crickets (and worse). So, as any fan of data would do: she started making a spreadsheet. Hear the story of how she went on to hack her online dating life -- with frustrating, funny and life-changing results.",Posted Oct 2013,https://www.ted.com/talks/amy_webb_how_i_hacked_online_dating,1047,"7,907,061"
e0c89d61054f04816b3233ab456e615b,Addison Anderson,The most groundbreaking scientist you've never heard of,"Seventeenth-century Danish geologist Nicolas Steno earned his chops at a young age, studying cadavers and drawing anatomic connections between species. Steno made outsized contributions to the field of geology, influencing Charles Lyell, James Hutton and Charles Darwin. Addison Anderson recounts Steno's little-known legacy and lauds his insistence on empiricism over blind theory. [Directed by Anton Bogaty, narrated by Addison Anderson].",Posted Oct 2013,https://www.ted.com/talks/addison_anderson_the_most_groundbreaking_scientist_you_ve_never_heard_of,258,"2,641,063"
411ba7105680c9c5fffbba0d5a486b7c,Kelli Swazey,Life that doesn't end with death,"In Tana Toraja, weddings and births aren't the social gatherings that knit society together. In this part of Indonesia, big, raucous funerals are at the center of social life. Anthropologist Kelli Swazey takes a look at this culture, in which the bodies of dead relatives are cared for years after they have passed away -- because relationships with loved ones don't simply end when breathing does.",Posted Oct 2013,https://www.ted.com/talks/kelli_swazey_life_that_doesn_t_end_with_death,834,"1,748,614"
f006f80eba454ec9c37ef6daa2156aae,Amanda Mattes,Kabuki: The people's dramatic art,"The Japanese dance and theater art of kabuki, derived from the word kabuku, meaning ""out of the ordinary,"" can be traced back to the streets of seventeenth-century Kyoto. Kabuki became a dramatic art for the common people, with its use of makeup and facial expressions rather than masks, as well as a playful take on current events. Amanda Mattes tracks the evolution of kabuki and its place in Japan's rich cultural heritage. [Directed by Tom Gran, narrated by Addison Anderson].",Posted Sep 2013,https://www.ted.com/talks/amanda_mattes_kabuki_the_people_s_dramatic_art,240,"619,154"
cfe89497339be1882251e663241a6ab3,Malcolm Gladwell,The unheard story of David and Goliath,"It's a classic underdog tale: David, a young shepherd armed only with a sling, beats Goliath, the mighty warrior. The story has transcended its biblical origins to become a common shorthand for unlikely victory. But, asks Malcolm Gladwell, is that really what the David and Goliath story is about?",Posted Sep 2013,https://www.ted.com/talks/malcolm_gladwell_the_unheard_story_of_david_and_goliath,940,"7,199,775"
53dcd2f7c437da5ccb89999043107697,Kevin Breel,Confessions of a depressed comic,"Kevin Breel didn't look like a depressed kid: team captain, at every party, funny and confident. But he tells the story of the night he realized that -- to save his own life -- he needed to say four simple words.",Posted Sep 2013,https://www.ted.com/talks/kevin_breel_confessions_of_a_depressed_comic,660,"4,521,030"
